Agency Name,Agency ID - NCES Assigned [District] Latest available year,Total Number Operational Charter Schools [Public School] 2021-22,Total Number Operational Charter Schools [Public School] 2020-21,Total Number Operational Charter Schools [Public School] 2019-20,Total Number Operational Charter Schools [Public School] 2018-19,Total Number Operational Charter Schools [Public School] 2017-18,Total Number Operational Charter Schools [Public School] 2016-17,Total Number Operational Charter Schools [Public School] 2015-16,Total Number Operational Charter Schools [Public School] 2014-15,Total Number Operational Charter Schools [Public School] 2013-14,Total Number Operational Charter Schools [Public School] 2012-13,Total Number Operational Charter Schools [Public School] 2011-12,Total Number Operational Charter Schools [Public School] 2010-11,Total Number Operational Schools [Public School] 2021-22,Total Number Operational Schools [Public School] 2020-21,Total Number Operational Schools [Public School] 2019-20,Total Number Operational Schools [Public School] 2018-19,Total Number Operational Schools [Public School] 2017-18,Total Number Operational Schools [Public School] 2016-17,Total Number Operational Schools [Public School] 2015-16,Total Number Operational Schools [Public School] 2014-15,Total Number Operational Schools [Public School] 2013-14,Total Number Operational Schools [Public School] 2012-13,Total Number Operational Schools [Public School] 2011-12,Total Number Operational Schools [Public School] 2010-11,Total Students All Grades (Excludes AE) [District] 2021-22,Total Students All Grades (Excludes AE) [District] 2020-21,Total Students All Grades (Excludes AE) [District] 2019-20,Total Students All Grades (Excludes AE) [District] 2018-19,Total Students All Grades (Excludes AE) [District] 2017-18,Total Students All Grades (Excludes AE) [District] 2016-17,Total Students All Grades (Excludes AE) [District] 2015-16,Total Students All Grades (Excludes AE) [District] 2014-15,Total Students All Grades (Excludes AE) [District] 2013-14,Total Students All Grades (Excludes AE) [District] 2012-13,Total Students All Grades (Excludes AE) [District] 2011-12,Total Students All Grades (Excludes AE) [District] 2010-11,Total Revenue (TOTALREV) [District Finance] 2021-22,Total Revenue (TOTALREV) [District Finance] 2020-21,Total Revenue (TOTALREV) [District Finance] 2019-20,Total Revenue (TOTALREV) [District Finance] 2018-19,Total Revenue (TOTALREV) [District Finance] 2017-18,Total Revenue (TOTALREV) [District Finance] 2016-17,Total Revenue (TOTALREV) [District Finance] 2015-16,Total Revenue (TOTALREV) [District Finance] 2014-15,Total Revenue (TOTALREV) [District Finance] 2013-14,Total Revenue (TOTALREV) [District Finance] 2012-13,Total Revenue (TOTALREV) [District Finance] 2011-12,Total Revenue (TOTALREV) [District Finance] 2010-11,Total Revenue - Local Sources (TLOCREV) [District Finance] 2021-22,Total Revenue - Local Sources (TLOCREV) [District Finance] 2020-21,Total Revenue - Local Sources (TLOCREV) [District Finance] 2019-20,Total Revenue - Local Sources (TLOCREV) [District Finance] 2018-19,Total Revenue - Local Sources (TLOCREV) [District Finance] 2017-18,Total Revenue - Local Sources (TLOCREV) [District Finance] 2016-17,Total Revenue - Local Sources (TLOCREV) [District Finance] 2015-16,Total Revenue - Local Sources (TLOCREV) [District Finance] 2014-15,Total Revenue - Local Sources (TLOCREV) [District Finance] 2013-14,Total Revenue - Local Sources (TLOCREV) [District Finance] 2012-13,Total Revenue - Local Sources (TLOCREV) [District Finance] 2011-12,Total Revenue - Local Sources (TLOCREV) [District Finance] 2010-11,Total Revenue - State Sources (TSTREV) [District Finance] 2021-22,Total Revenue - State Sources (TSTREV) [District Finance] 2020-21,Total Revenue - State Sources (TSTREV) [District Finance] 2019-20,Total Revenue - State Sources (TSTREV) [District Finance] 2018-19,Total Revenue - State Sources (TSTREV) [District Finance] 2017-18,Total Revenue - State Sources (TSTREV) [District Finance] 2016-17,Total Revenue - State Sources (TSTREV) [District Finance] 2015-16,Total Revenue - State Sources (TSTREV) [District Finance] 2014-15,Total Revenue - State Sources (TSTREV) [District Finance] 2013-14,Total Revenue - State Sources (TSTREV) [District Finance] 2012-13,Total Revenue - State Sources (TSTREV) [District Finance] 2011-12,Total Revenue - State Sources (TSTREV) [District Finance] 2010-11,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2021-22,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2020-21,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2019-20,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2018-19,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2017-18,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2016-17,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2015-16,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2014-15,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2013-14,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2012-13,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2011-12,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2010-11,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2021-22,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2020-21,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2019-20,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2018-19,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2017-18,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2016-17,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2015-16,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2014-15,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2013-14,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2012-13,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2011-12,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2010-11,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2021-22,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2020-21,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2019-20,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2018-19,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2016-17,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2015-16,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2014-15,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2013-14,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2012-13,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2011-12,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2010-11,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2021-22,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2020-21,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2019-20,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2018-19,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2016-17,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2015-16,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2014-15,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2013-14,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2012-13,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2011-12,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2010-11,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2021-22,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2020-21,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2019-20,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2018-19,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2016-17,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2015-16,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2014-15,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2013-14,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2012-13,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2011-12,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2010-11,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2021-22,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2020-21,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2019-20,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2018-19,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2016-17,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2015-16,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2014-15,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2013-14,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2012-13,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2011-12,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2010-11
PORT ORFORD-LANGLOIS SD 2CJ,4110020,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,225,194,229,212,227,214,202,210,233,260,252,283,5969000,5054000,6295000,4453000,5630000,4345000,3637000,3539000,3863000,3588000,3692000,3614000,2104000,2127000,2305000,2076000,2017000,1842000,1875000,1748000,1904000,1762000,1720000,1551000,1923000,1841000,3091000,1708000,2965000,2000000,1189000,1304000,1546000,1421000,1523000,1392000,1942000,1086000,899000,669000,648000,503000,573000,487000,413000,405000,449000,671000,2398000,2088000,2001000,2063000,1996000,1977000,1874000,1850000,1796000,1816000,1890000,2125000,26529,26052,27489,21005,24802,20304,18005,16852,16579,13800,14651,12770,9351,10964,10066,9792,8885,8607,9282,8324,8172,6777,6825,5481,8547,9490,13498,8057,13062,9346,5886,6210,6635,5465,6044,4919,8631,5598,3926,3156,2855,2350,2837,2319,1773,1558,1782,2371
PORTLAND SD 1J,4110040,5,6,6,7,7,8,8,9,8,8,7,7,86,86,86,87,85,86,85,86,86,86,88,91,45171,46965,48601,48710,48591,48173,48345,47806,47323,46748,46930,45818,1032857000,936706000,926288000,869088000,826525000,718205000,697501000,644677000,616729000,534955000,525852000,526515000,592816000,558742000,565597000,556671000,511800000,433581000,409521000,385193000,365206000,309496000,296029000,274800000,345443000,311343000,307969000,263656000,263929000,233480000,233929000,203748000,202633000,170112000,174246000,157902000,94598000,66621000,52722000,48761000,50796000,51144000,54051000,55736000,48890000,55347000,55577000,93813000,436660000,392016000,386239000,371791000,363682000,346625000,340607000,326748000,302713000,283949000,286867000,295482000,22865,19945,19059,17851,17010,14909,14428,13497,13032,11443,11205,11491,13124,11897,11638,11434,10533,9000,8471,8064,7717,6621,6308,5998,7647,6629,6337,5415,5432,4847,4839,4266,4282,3639,3713,3446,2094,1419,1085,1002,1045,1062,1118,1167,1033,1184,1184,2048
POWERS SD 31,4110080,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,123,125,117,112,123,119,119,133,138,131,127,117,2965000,2626000,3778000,2337000,2260000,2182000,1981000,1960000,1958000,1729000,1798000,1704000,418000,339000,410000,367000,406000,510000,454000,350000,446000,407000,404000,312000,2377000,1966000,3175000,1837000,1692000,1493000,1383000,1479000,1384000,1157000,1232000,1127000,170000,321000,193000,133000,162000,179000,144000,131000,128000,165000,162000,265000,1696000,1510000,1456000,1405000,1349000,1319000,1176000,1219000,1142000,1172000,1188000,1141000,24106,21008,32291,20866,18374,18336,16647,14737,14188,13198,14157,14564,3398,2712,3504,3277,3301,4286,3815,2632,3232,3107,3181,2667,19325,15728,27137,16402,13756,12546,11622,11120,10029,8832,9701,9632,1382,2568,1650,1188,1317,1504,1210,985,928,1260,1276,2265
PRAIRIE CITY SD 4,4110110,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1,877,175,170,154,133,147,139,148,143,149,151,157,12810000,5001000,5618000,3343000,2850000,2929000,2698000,2820000,2175000,1917000,1922000,2097000,550000,466000,876000,684000,427000,509000,628000,631000,546000,460000,493000,478000,11539000,3784000,4284000,2182000,1959000,2227000,1491000,1625000,1462000,1294000,1289000,1135000,721000,751000,458000,477000,464000,193000,579000,564000,167000,163000,140000,484000,2366000,2125000,1849000,1747000,1478000,1338000,1284000,1221000,1170000,1074000,1321000,1354000,14607,28577,33047,21708,21429,19925,19410,19054,15210,12866,12728,13357,627,2663,5153,4442,3211,3463,4518,4264,3818,3087,3265,3045,13157,21623,25200,14169,14729,15150,10727,10980,10224,8685,8536,7229,822,4291,2694,3097,3489,1313,4165,3811,1168,1094,927,3083
PROSPECT SD 59,4110200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,220,198,213,226,228,233,232,243,221,253,254,225,4505000,4085000,5057000,3905000,3586000,3377000,3111000,3276000,3170000,6932000,5244000,2795000,725000,961000,671000,637000,625000,574000,618000,621000,653000,2676000,650000,577000,3393000,2799000,4195000,3012000,2749000,2575000,2240000,2443000,2337000,4077000,4429000,1803000,387000,325000,191000,256000,212000,228000,253000,212000,180000,179000,165000,415000,2114000,1956000,2062000,1927000,1789000,1697000,1765000,1731000,1849000,3136000,3144000,1732000,20477,20631,23742,17279,15728,14494,13409,13481,14344,27399,20646,12422,3295,4854,3150,2819,2741,2464,2664,2556,2955,10577,2559,2564,15423,14136,19695,13327,12057,11052,9655,10053,10575,16115,17437,8013,1759,1641,897,1133,930,979,1091,872,814,708,650,1844
RAINIER SD 13,4103265,0,0,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,850,857,920,899,939,949,979,967,1010,1007,1068,1064,14059000,12387000,11820000,13878000,12126000,10288000,10543000,10462000,10351000,10090000,9902000,9674000,4850000,4567000,4820000,5083000,4566000,4339000,4423000,4126000,4311000,3972000,4004000,3824000,7231000,6342000,5811000,7942000,6723000,5179000,5289000,5438000,5151000,5016000,5009000,4615000,1978000,1478000,1189000,853000,837000,770000,831000,898000,889000,1102000,889000,1235000,7006000,6213000,6420000,6225000,5786000,5203000,4817000,5244000,5100000,5355000,5323000,5396000,16540,14454,12848,15437,12914,10841,10769,10819,10249,10020,9272,9092,5706,5329,5239,5654,4863,4572,4518,4267,4268,3944,3749,3594,8507,7400,6316,8834,7160,5457,5402,5624,5100,4981,4690,4337,2327,1725,1292,949,891,811,849,929,880,1094,832,1161
REDMOND SD 2J,4110350,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13,13,12,12,12,12,11,11,7067,7070,7470,7540,7481,7387,7364,7347,7117,7084,7047,7005,118578000,108400000,100315000,99047000,94136000,86615000,84287000,80679000,73306000,73908000,66423000,66819000,47212000,46676000,44003000,44184000,39215000,37134000,34739000,33551000,31325000,31854000,30136000,31427000,56893000,53247000,51247000,49359000,48706000,43717000,43269000,41314000,36834000,37226000,31861000,28373000,14473000,8477000,5065000,5504000,6215000,5764000,6279000,5814000,5147000,4828000,4426000,7019000,52996000,45936000,45529000,44046000,41647000,39619000,39236000,36154000,34584000,31628000,31191000,33022000,16779,15332,13429,13161,12583,11725,11446,11008,10300,10433,9426,9539,6681,6602,5891,5871,5242,5027,4717,4578,4401,4497,4276,4486,8051,7531,6860,6558,6511,5918,5876,5637,5175,5255,4521,4050,2048,1199,678,731,831,780,853,793,723,682,628,1002
REEDSPORT SD 105,4110410,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,593,568,628,686,688,701,655,631,614,600,653,650,12862000,11456000,12627000,12978000,11564000,9964000,9482000,8563000,7385000,7118000,7568000,7748000,3159000,4095000,4103000,3860000,3656000,3721000,3718000,3529000,3127000,2939000,3142000,2993000,7289000,5760000,7182000,7838000,6385000,5291000,4656000,3936000,3339000,3146000,3469000,3262000,2414000,1601000,1342000,1280000,1523000,952000,1108000,1098000,919000,1033000,957000,1493000,5872000,3539000,3761000,3619000,3645000,3047000,2341000,2232000,2066000,2090000,1888000,1949000,21690,20169,20107,18918,16808,14214,14476,13592,12028,11863,11590,11920,5327,7210,6533,5627,5314,5308,5676,5602,5093,4898,4812,4605,12292,10141,11436,11426,9281,7548,7108,6248,5438,5243,5312,5018,4071,2819,2137,1866,2214,1358,1692,1743,1497,1722,1466,2297
REGION 18 ESD,4100038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5665000,5581000,4811000,4710000,4599000,4285000,4041000,4320000,4056000,4311000,3547000,3810000,4842000,4966000,4424000,4267000,4132000,3881000,3560000,3736000,3534000,3810000,3255000,3264000,473000,292000,117000,180000,161000,156000,60000,74000,35000,125000,78000,128000,350000,323000,270000,263000,306000,248000,421000,510000,487000,376000,214000,418000,2942000,3119000,2840000,2640000,2413000,2380000,2223000,2329000,2318000,2162000,2132000,2024000,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–
REYNOLDS SD 7,4110520,3,3,3,3,3,3,4,4,4,4,4,5,19,19,19,19,19,19,20,20,20,20,20,21,10010,10560,11071,11122,11352,11608,11602,11750,11737,11415,11606,11375,193598000,168901000,159719000,164200000,157566000,147852000,144340000,134684000,128516000,116531000,111663000,113588000,45783000,44283000,43464000,46577000,44267000,43530000,39982000,36496000,34655000,33788000,29422000,29541000,123553000,110069000,103727000,103418000,98829000,90499000,89502000,83521000,80200000,70391000,69576000,63403000,24262000,14549000,12528000,14205000,14470000,13823000,14856000,14667000,13661000,12352000,12665000,20644000,79158000,79844000,77466000,74092000,72115000,70976000,71133000,65992000,63513000,59756000,56734000,57737000,19340,15994,14427,14773,13880,12737,12441,11480,10950,10209,9621,9986,4574,4193,3926,4190,3899,3750,3446,3111,2953,2960,2535,2597,12343,10423,9369,9304,8706,7796,7714,7119,6833,6167,5995,5574,2424,1378,1132,1278,1275,1191,1280,1250,1164,1082,1091,1815
RIDDLE SD 70,4110530,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,352,367,398,400,393,389,401,384,377,416,394,406,7532000,6112000,7580000,7565000,5586000,5020000,4597000,4953000,4080000,4105000,4009000,3726000,1389000,1372000,1398000,1458000,1467000,1400000,1094000,1058000,1057000,1008000,992000,997000,5390000,4257000,5791000,5605000,3609000,3214000,2987000,3373000,2562000,2597000,2448000,2151000,753000,483000,391000,502000,510000,406000,516000,522000,461000,500000,569000,578000,3549000,3475000,3189000,3115000,2956000,3246000,2805000,2632000,2324000,2036000,1961000,2472000,21398,16654,19045,18913,14214,12905,11464,12898,10822,9868,10175,9177,3946,3738,3513,3645,3733,3599,2728,2755,2804,2423,2518,2456,15313,11599,14550,14013,9183,8262,7449,8784,6796,6243,6213,5298,2139,1316,982,1255,1298,1044,1287,1359,1223,1202,1444,1424
RIVERDALE SD 51J,4110560,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,563,601,648,637,635,628,601,588,586,567,579,566,12348000,12305000,12172000,11955000,11419000,10233000,9868000,9836000,9964000,8902000,9674000,9380000,8089000,8066000,8311000,8389000,7945000,7372000,7499000,7729000,7825000,7645000,7891000,6877000,4002000,3962000,3670000,3540000,3269000,2794000,2310000,2042000,2069000,1189000,1706000,2112000,257000,277000,191000,26000,205000,67000,59000,65000,70000,68000,77000,391000,6526000,6770000,6467000,6062000,6469000,5765000,5510000,5341000,4780000,4389000,4105000,4332000,21933,20474,18784,18768,17983,16295,16419,16728,17003,15700,16708,16572,14368,13421,12826,13170,12512,11739,12478,13145,13353,13483,13629,12150,7108,6592,5664,5557,5148,4449,3844,3473,3531,2097,2946,3731,456,461,295,41,323,107,98,111,119,120,133,691
ROGUE RIVER SD 35,4110680,1,1,1,1,1,1,1,1,1,1,1,0,4,4,4,4,3,3,3,3,3,3,3,4,1045,1070,1102,1018,961,991,925,888,921,907,932,963,17823000,15574000,14769000,13444000,14284000,12122000,11655000,10096000,11016000,10048000,9467000,9927000,4879000,4792000,4621000,4724000,4269000,3968000,4006000,3897000,3845000,3385000,3605000,3649000,10062000,9093000,9013000,7434000,8935000,7163000,6658000,5267000,6287000,5527000,4865000,4556000,2882000,1689000,1135000,1286000,1080000,991000,991000,932000,884000,1136000,997000,1722000,8355000,7259000,6602000,5763000,5505000,5442000,4828000,4652000,4291000,4304000,4172000,5214000,17056,14555,13402,13219,14864,12232,12600,11369,11961,11078,10158,10308,4669,4479,4193,4645,4442,4004,4331,4389,4175,3732,3868,3789,9629,8498,8179,7310,9298,7228,7198,5931,6826,6094,5220,4731,2758,1579,1030,1265,1124,1000,1071,1050,960,1252,1070,1788
SALEM-KEIZER SD 24J,4110820,4,4,4,4,4,4,4,4,4,4,4,4,65,65,65,65,65,65,65,65,65,65,66,68,39507,39906,41792,41920,41945,41756,41120,40804,40565,40360,40756,40403,714131000,655796000,597518000,599263000,555980000,499752000,498516000,478744000,441397000,410239000,407544000,399928000,194163000,173075000,181062000,187854000,154899000,132984000,137067000,129389000,127294000,123982000,116821000,113407000,438089000,425004000,377933000,368029000,355337000,325325000,319424000,304166000,274478000,246214000,248020000,226956000,81879000,57717000,38523000,43380000,45744000,41443000,42025000,45189000,39625000,40043000,42703000,59565000,377043000,332090000,319975000,316223000,304311000,286053000,272192000,252012000,240162000,224888000,227468000,228116000,18076,16434,14297,14322,13255,11968,12123,11760,10881,10164,10000,9898,4915,4337,4332,4490,3693,3185,3333,3178,3138,3072,2866,2807,11089,10650,9043,8796,8471,7791,7768,7472,6766,6100,6085,5617,2073,1446,922,1037,1091,993,1022,1110,977,992,1048,1474
SANTIAM CANYON SD 129J,4108100,1,1,1,1,1,1,1,0,0,0,0,0,3,3,3,3,3,3,3,2,2,2,3,3,3222,5231,4454,4453,4296,4330,4313,541,549,535,545,595,42062000,64279000,51997000,48112000,45864000,41654000,35480000,6021000,5696000,5799000,5394000,5991000,5165000,7705000,6032000,4136000,3925000,3828000,3470000,1980000,2003000,1766000,1821000,1883000,34962000,55108000,45049000,43015000,41124000,36886000,31699000,3468000,3068000,3448000,2877000,3063000,1935000,1466000,916000,961000,815000,940000,311000,573000,625000,585000,696000,1045000,6489000,5099000,5350000,4838000,4322000,4232000,3393000,3251000,3125000,2845000,3261000,3438000,13055,12288,11674,10804,10676,9620,8226,11129,10375,10839,9897,10069,1603,1473,1354,929,914,884,805,3660,3648,3301,3341,3165,10851,10535,10114,9660,9573,8519,7350,6410,5588,6445,5279,5148,601,280,206,216,190,217,72,1059,1138,1093,1277,1756
SCAPPOOSE SD 1J,4110980,2,2,2,2,2,2,2,2,2,2,2,1,8,7,7,7,7,7,7,7,7,7,7,7,2174,2128,2410,2429,2399,2444,2424,2315,2300,2289,2326,2257,34317000,30718000,29064000,29457000,27562000,26415000,25695000,22247000,21883000,21051000,20224000,20029000,14090000,13321000,13126000,13188000,12097000,12045000,10993000,10189000,10220000,9998000,10113000,9401000,17266000,15788000,14942000,15149000,14415000,13368000,13750000,11153000,10630000,9994000,8974000,9229000,2961000,1609000,996000,1120000,1050000,1002000,952000,905000,1033000,1059000,1137000,1399000,16241000,13739000,13986000,13876000,13424000,12368000,12190000,11703000,10761000,10179000,10008000,10434000,15785,14435,12060,12152,11489,10808,10600,9647,9514,9197,8695,8874,6481,6260,5446,5441,5043,4928,4535,4418,4443,4368,4348,4165,7942,7419,6200,6250,6009,5470,5672,4837,4622,4366,3858,4089,1362,756,413,462,438,410,393,392,449,463,489,620
SCIO SD 95,4111040,2,2,3,2,2,2,1,2,2,2,2,2,5,5,6,5,5,5,4,5,5,5,5,5,1892,2838,863,785,785,785,751,4330,4163,4025,3618,3099,25319000,30939000,11122000,9441000,9503000,8584000,13829000,35177000,32724000,28829000,24757000,20258000,1910000,2070000,2051000,2122000,2229000,1945000,1676000,1786000,2834000,1875000,1867000,1908000,21749000,27707000,8554000,6554000,6796000,6091000,11418000,32591000,29153000,25967000,22060000,16734000,1660000,1162000,517000,765000,478000,548000,735000,800000,737000,987000,830000,1616000,4594000,22317000,4513000,4117000,4106000,3912000,5251000,6516000,7778000,6025000,5036000,3810000,13382,10902,12888,12027,12106,10935,18414,8124,7861,7162,6843,6537,1010,729,2377,2703,2839,2478,2232,412,681,466,516,616,11495,9763,9912,8349,8657,7759,15204,7527,7003,6451,6097,5400,877,409,599,975,609,698,979,185,177,245,229,521
SEASIDE SD 10,4111100,1,1,1,1,1,0,0,0,0,0,0,0,4,4,5,5,5,4,4,4,4,5,5,5,1497,1516,1622,1658,1595,1565,1545,1548,1531,1568,1504,1440,34885000,35249000,33174000,27938000,26465000,19568000,19016000,18165000,17250000,17202000,17085000,16702000,29686000,29177000,27107000,26187000,24959000,16552000,15949000,15261000,15130000,14576000,14345000,14588000,3752000,4017000,4817000,481000,265000,1918000,1972000,1814000,1092000,1521000,1621000,896000,1447000,2055000,1250000,1270000,1241000,1098000,1095000,1090000,1028000,1105000,1119000,1218000,13912000,13178000,13108000,12679000,12455000,11517000,11066000,10671000,9748000,10730000,10649000,9668000,23303,23251,20453,16850,16592,12504,12308,11734,11267,10971,11360,11599,19830,19246,16712,15794,15648,10576,10323,9859,9882,9296,9538,10131,2506,2650,2970,290,166,1226,1276,1172,713,970,1078,622,967,1356,771,766,778,702,709,704,671,705,744,846
SHERIDAN SD 48J,4111220,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,5,5,5,5,5,5,902,927,915,959,993,1007,1050,1042,1071,1067,1071,1044,18412000,13643000,12611000,12803000,12532000,12509000,12533000,11801000,11629000,10629000,10914000,11930000,3308000,3148000,3072000,2938000,2805000,2923000,2936000,2876000,2794000,2753000,2598000,2744000,12263000,9120000,8435000,8658000,8482000,8640000,8504000,7906000,7600000,6564000,6785000,7344000,2841000,1375000,1104000,1207000,1245000,946000,1093000,1019000,1235000,1312000,1531000,1842000,7521000,6158000,4861000,5223000,5734000,5488000,5789000,5787000,5716000,6054000,5334000,5440000,20412,14717,13783,13350,12620,12422,11936,11325,10858,9962,10190,11427,3667,3396,3357,3064,2825,2903,2796,2760,2609,2580,2426,2628,13595,9838,9219,9028,8542,8580,8099,7587,7096,6152,6335,7034,3150,1483,1207,1259,1254,939,1041,978,1153,1230,1430,1764
SHERMAN COUNTY SD,4111250,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,3,3,3,3,2,2,248,230,267,270,251,252,244,249,241,246,236,236,7202000,6695000,6589000,6172000,6368000,5658000,5249000,5518000,5483000,5347000,4206000,4304000,3947000,3777000,3909000,3818000,4100000,3566000,3720000,4006000,3659000,3927000,3263000,2565000,2809000,2422000,2447000,2117000,2056000,1930000,1354000,1341000,1643000,1122000,673000,1286000,446000,496000,233000,237000,212000,162000,175000,171000,181000,298000,270000,453000,2387000,2347000,2063000,1802000,1806000,1647000,1675000,1773000,1786000,1873000,2006000,2160000,29040,29109,24678,22859,25371,22452,21512,22161,22751,21736,17822,18237,15915,16422,14640,14141,16335,14151,15246,16088,15183,15963,13826,10869,11327,10530,9165,7841,8191,7659,5549,5386,6817,4561,2852,5449,1798,2157,873,878,845,643,717,687,751,1211,1144,1919
